0.00105925372518,0.021455559876755147
0.00118850222744,0.021452437999541066
0.00133352143216,0.021449316573099172
0.00149623565609,0.021446195602596526
0.00167880401812,0.021448720227341334
0.00188364908949,0.0214782784669536
0.00211348903984,0.02145075313227096
0.00237137370566,0.021423263072465882
0.0026607250598,0.02139580824232874
0.00298538261892,0.021368388596695296
0.00334965439158,0.02134100409049272
0.00375837404288,0.021323257785559747
0.00421696503429,0.021301159118916096
0.00473151258961,0.02126186320971917
0.00530884444231,0.02122263979267476
0.00595662143529,0.021183488733866735
0.00668343917569,0.021144409900093288
0.00749894209332,0.021105403157911228
0.00841395141645,0.021074499199364816
0.00944060876286,0.021032883755664762
0.0105925372518,0.020988218261914146
0.0118850222744,0.02709736809084751
0.0133352143216,0.030149238416113437
0.0149623565609,0.03400360363321636
0.0167880401812,0.03854449518620613
0.0188364908949,0.043662498507686394
0.0211348903984,0.049260458322831636
0.0237137370566,0.05526353805655124
0.026607250598,0.06162870503705349
0.0298538261892,0.06835095405675512
0.0334965439158,0.07546548106561922
0.0375837404288,0.08304629846046988
0.0421696503429,0.0912023442651327
0.0473151258961,0.1234710045060029
0.0530884444231,0.13557134960848036
0.0595662143529,0.14890290330864928
0.0668343917569,0.1637657544336092
0.0749894209332,0.18028735701626883
0.0841395141645,0.19898611423252663
0.0944060876286,0.2197369077996744
0.105925372518,0.24276788664615354
0.118850222744,0.3083405998751325
0.133352143216,0.3402239524774749
0.149623565609,0.3755559246344415
0.167880401812,0.4223416654607712
0.188364908949,0.4981471311813253
